idx,workerid,sentence,followup,stype,ftype,response,OP1,OP1_type,OP2,OP2_type,comments,slide_number_in_experiment,proliferate.condition
79,714,Some actors work with these directors,though they don't work with the same directors.,Sc,F2,2.0,na_control,na_control,na_control,na_control,,9,Group 0
79,742,Some actors work with these directors,though they don't work with the same directors.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,16,Group 0
79,770,Some actors work with these directors,though they don't work with the same directors.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,9,Group 0
79,798,Some actors work with these directors,though they don't work with the same directors.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,16,Group 0
79,826,Some actors work with these directors,though they don't work with the same directors.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,25,Group 0
79,855,Some actors work with these directors,though they don't work with the same directors.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,18,Group 0
80,658,Most supermarkets exclusively sell a brand of cereal,because it's a popular brand of cereal.,S,F1,1.0,most,QD,a/an,IND,,20,Group 0
80,686,Most supermarkets exclusively sell a brand of cereal,because it's a popular brand of cereal.,S,F1,6.0,most,QD,a/an,IND,,12,Group 0
80,714,Most supermarkets exclusively sell a brand of cereal,because it's a popular brand of cereal.,S,F1,1.0,most,QD,a/an,IND,Most cannot be exclusive,5,Group 0
80,742,Most supermarkets exclusively sell a brand of cereal,because it's a popular brand of cereal.,S,F1,7.0,most,QD,a/an,IND,,12,Group 0
80,770,Most supermarkets exclusively sell a brand of cereal,because it's a popular brand of cereal.,S,F1,5.0,most,QD,a/an,IND,,10,Group 0
80,798,Most supermarkets exclusively sell a brand of cereal,because it's a popular brand of cereal.,S,F1,7.0,most,QD,a/an,IND,,14,Group 0
80,826,Most supermarkets exclusively sell a brand of cereal,because it's a popular brand of cereal.,S,F1,4.0,most,QD,a/an,IND,,10,Group 0
80,855,Most supermarkets exclusively sell a brand of cereal,because it's a popular brand of cereal.,S,F1,1.0,most,QD,a/an,IND,,16,Group 0
80,654,Most supermarkets exclusively sell a brand of cereal,but they don't sell the same brand of cereal.,S,F2,3.0,most,QD,a/an,IND,,15,Group 1
80,681,Most supermarkets exclusively sell a brand of cereal,but they don't sell the same brand of cereal.,S,F2,4.0,most,QD,a/an,IND,,16,Group 1
80,708,Most supermarkets exclusively sell a brand of cereal,but they don't sell the same brand of cereal.,S,F2,2.0,most,QD,a/an,IND,,18,Group 1
80,792,Most supermarkets exclusively sell a brand of cereal,but they don't sell the same brand of cereal.,S,F2,5.0,most,QD,a/an,IND,,24,Group 1
80,820,Most supermarkets exclusively sell a brand of cereal,but they don't sell the same brand of cereal.,S,F2,7.0,most,QD,a/an,IND,,7,Group 1
80,847,Most supermarkets exclusively sell a brand of cereal,but they don't sell the same brand of cereal.,S,F2,2.0,most,QD,a/an,IND,,18,Group 1
80,863,Most supermarkets exclusively sell a brand of cereal,but they don't sell the same brand of cereal.,S,F2,4.0,most,QD,a/an,IND,,26,Group 1
80,657,Most supermarkets exclusively sell this brand of cereal,because it's a popular brand of cereal.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,24,Group 3
80,682,Most supermarkets exclusively sell this brand of cereal,because it's a popular brand of cereal.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,18,Group 3
80,713,Most supermarkets exclusively sell this brand of cereal,because it's a popular brand of cereal.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,26,Group 3
80,741,Most supermarkets exclusively sell this brand of cereal,because it's a popular brand of cereal.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,15,Group 3
80,769,Most supermarkets exclusively sell this brand of cereal,because it's a popular brand of cereal.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,11,Group 3
80,797,Most supermarkets exclusively sell this brand of cereal,because it's a popular brand of cereal.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,24,Group 3
80,825,Most supermarkets exclusively sell this brand of cereal,because it's a popular brand of cereal.,Sc,F1,1.0,na_control,na_control,na_control,na_control,it contradicts itself.  exclusively and popular are different things,6,Group 3
80,854,Most supermarkets exclusively sell this brand of cereal,because it's a popular brand of cereal.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,14,Group 3
80,660,Most supermarkets exclusively sell this brand of cereal,but they don't sell the same brand of cereal.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,24,Group 10
80,688,Most supermarkets exclusively sell this brand of cereal,but they don't sell the same brand of cereal.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,9,Group 10
80,716,Most supermarkets exclusively sell this brand of cereal,but they don't sell the same brand of cereal.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,19,Group 10
80,744,Most supermarkets exclusively sell this brand of cereal,but they don't sell the same brand of cereal.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,24,Group 10
80,772,Most supermarkets exclusively sell this brand of cereal,but they don't sell the same brand of cereal.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,26,Group 10
80,800,Most supermarkets exclusively sell this brand of cereal,but they don't sell the same brand of cereal.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,20,Group 10
80,828,Most supermarkets exclusively sell this brand of cereal,but they don't sell the same brand of cereal.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,6,Group 10
81,643,All dogs love a certain toy,because the toy is very entertaining.,S,F1,5.0,all,QD,a/an,IND,,25,Group 24
81,669,All dogs love a certain toy,because the toy is very entertaining.,S,F1,5.0,all,QD,a/an,IND,,20,Group 24
81,707,All dogs love a certain toy,because the toy is very entertaining.,S,F1,6.0,all,QD,a/an,IND,,12,Group 24
81,737,All dogs love a certain toy,because the toy is very entertaining.,S,F1,3.0,all,QD,a/an,IND,,9,Group 24
81,766,All dogs love a certain toy,because the toy is very entertaining.,S,F1,6.0,all,QD,a/an,IND,,24,Group 24
81,794,All dogs love a certain toy,because the toy is very entertaining.,S,F1,3.0,all,QD,a/an,IND,,26,Group 24
81,822,All dogs love a certain toy,because the toy is very entertaining.,S,F1,4.0,all,QD,a/an,IND,,14,Group 24
81,851,All dogs love a certain toy,because the toy is very entertaining.,S,F1,3.0,all,QD,a/an,IND,,20,Group 24
81,644,All dogs love a certain toy,but they don't love the same toy.,S,F2,2.0,all,QD,a/an,IND,,26,Group 2
81,666,All dogs love a certain toy,but they don't love the same toy.,S,F2,1.0,all,QD,a/an,IND,,20,Group 2
81,692,All dogs love a certain toy,but they don't love the same toy.,S,F2,2.0,all,QD,a/an,IND,,24,Group 2
81,719,All dogs love a certain toy,but they don't love the same toy.,S,F2,5.0,all,QD,a/an,IND,,16,Group 2
81,747,All dogs love a certain toy,but they don't love the same toy.,S,F2,4.0,all,QD,a/an,IND,,9,Group 2
81,777,All dogs love a certain toy,but they don't love the same toy.,S,F2,4.0,all,QD,a/an,IND,,19,Group 2
81,810,All dogs love a certain toy,but they don't love the same toy.,S,F2,2.0,all,QD,a/an,IND,,11,Group 2
81,833,All dogs love a certain toy,but they don't love the same toy.,S,F2,5.0,all,QD,a/an,IND,,11,Group 2
81,635,All dogs love this toy,because the toy is very entertaining.,Sc,F1,1.0,na_control,na_control,na_control,na_control,,5,Group 22
81,685,All dogs love this toy,because the toy is very entertaining.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,5,Group 22
81,696,All dogs love this toy,because the toy is very entertaining.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,10,Group 22
81,734,All dogs love this toy,because the toy is very entertaining.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,14,Group 22
81,756,All dogs love this toy,because the toy is very entertaining.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,12,Group 22
81,787,All dogs love this toy,because the toy is very entertaining.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,14,Group 22
81,818,All dogs love this toy,because the toy is very entertaining.,Sc,F1,7.0,na_control,na_control,na_control,na_control,"because a toy can be entertaining and although it is hard to prove that all dogs love it, people often say ALL when they mean lots of the dogs they have encountered (as in this case).",5,Group 22
81,846,All dogs love this toy,because the toy is very entertaining.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,19,Group 22
81,638,All dogs love this toy,but they don't love the same toy.,Sc,F2,1.0,na_control,na_control,na_control,na_control,Because all dogs love this toy so by definition it must be the same toy each time.,5,Group 23
81,662,All dogs love this toy,but they don't love the same toy.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,24,Group 23
81,706,All dogs love this toy,but they don't love the same toy.,Sc,F2,1.0,na_control,na_control,na_control,na_control,Doesn't make sense,6,Group 23
81,736,All dogs love this toy,but they don't love the same toy.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,16,Group 23
81,765,All dogs love this toy,but they don't love the same toy.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,26,Group 23
81,811,All dogs love this toy,but they don't love the same toy.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,23,Group 23
81,850,All dogs love this toy,but they don't love the same toy.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,11,Group 23
81,864,All dogs love this toy,but they don't love the same toy.,Sc,F2,4.0,na_control,na_control,na_control,na_control,,26,Group 23
82,650,All children love a certain game,because the game is very fun.,S,F1,3.0,all,QD,a/an,IND,,15,Group 9
82,670,All children love a certain game,because the game is very fun.,S,F1,5.0,all,QD,a/an,IND,,11,Group 9
82,695,All children love a certain game,because the game is very fun.,S,F1,1.0,all,QD,a/an,IND,,25,Group 9
82,724,All children love a certain game,because the game is very fun.,S,F1,2.0,all,QD,a/an,IND,,9,Group 9
82,750,All children love a certain game,because the game is very fun.,S,F1,4.0,all,QD,a/an,IND,,21,Group 9
82,781,All children love a certain game,because the game is very fun.,S,F1,7.0,all,QD,a/an,IND,,19,Group 9
82,835,All children love a certain game,because the game is very fun.,S,F1,4.0,all,QD,a/an,IND,,15,Group 9
82,651,All children love a certain game,though it's a different game in ecah case.,S,F2,4.0,all,QD,a/an,IND,,14,Group 11
82,710,All children love a certain game,though it's a different game in ecah case.,S,F2,1.0,all,QD,a/an,IND,,12,Group 11
82,738,All children love a certain game,though it's a different game in ecah case.,S,F2,3.0,all,QD,a/an,IND,,5,Group 11
82,774,All children love a certain game,though it's a different game in ecah case.,S,F2,2.0,all,QD,a/an,IND,,23,Group 11
82,801,All children love a certain game,though it's a different game in ecah case.,S,F2,2.0,all,QD,a/an,IND,,12,Group 11
82,829,All children love a certain game,though it's a different game in ecah case.,S,F2,5.0,all,QD,a/an,IND,,9,Group 11
82,841,All children love a certain game,though it's a different game in ecah case.,S,F2,5.0,all,QD,a/an,IND,,15,Group 11
82,861,All children love a certain game,though it's a different game in ecah case.,S,F2,3.0,all,QD,a/an,IND,,19,Group 11
82,637,All children love this game,because the game is very fun.,Sc,F1,4.0,na_control,na_control,na_control,na_control,,26,Group 19
82,671,All children love this game,because the game is very fun.,Sc,F1,2.0,na_control,na_control,na_control,na_control,,14,Group 19
82,697,All children love this game,because the game is very fun.,Sc,F1,2.0,na_control,na_control,na_control,na_control,,5,Group 19
